0.8168682795698925,96,0.019998788833618164,1668522491.8813334
0.8574320904336089,146,0.03000044822692871,1668522491.9113338
0.8777636594663278,196,0.03800010681152344,1668522491.949334
0.9016505019567806,246,0.03900027275085449,1668522491.9883342
0.9082365003417635,296,0.03900003433227539,1668522492.0273342
0.9229449116183285,346,0.045999765396118164,1668522492.073334
0.932092381937263,396,0.05000019073486328,1668522492.1233342
0.9395014713519128,446,0.055998802185058594,1668522492.179333
0.9452364394993046,496,0.047593116760253906,1668522492.226926
0.9441243233804785,546,0.04700112342834473,1668522492.2739272
0.953788144510698,596,0.05700087547302246,1668522492.330928
0.9548176853972168,646,0.05599784851074219,1668522492.386926
0.9618719037508846,696,0.10799980163574219,1668522492.4949257
0.9665896570108405,746,0.07400202751159668,1668522492.5689278
0.9690316822846944,796,0.07100081443786621,1668522492.6399286
0.9705064993276558,846,0.06899690628051758,1668522492.7089255
0.9719020172910663,896,0.12400245666503906,1668522492.832928
0.9741270128460285,946,0.07200002670288086,1668522492.904928
0.9745547073791349,996,0.1230001449584961,1668522493.027928
0.9745298521088187,1046,0.10899758338928223,1668522493.1369257
0.9761555392516508,1096,0.11200237274169922,1668522493.248928
0.9765984890363,1146,0.09899735450744629,1668522493.3479254
0.9757497223250647,1196,0.09900331497192383,1668522493.4469287
0.978333643295518,1246,0.2239973545074463,1668522493.670926
0.9785127055306427,1296,0.11800289154052734,1668522493.788929
0.9783180026281209,1346,0.1849985122680664,1668522493.9739275
0.9780271595624292,1396,0.1789994239807129,1668522494.152927
0.9796285768429032,1446,0.12099957466125488,1668522494.2739265
0.979912414318355,1496,0.24699902534484863,1668522494.5209255
0.9821121101970538,1546,1.0620002746582031,1668522495.5829258
0.9826989619377162,1596,0.17200016975402832,1668522495.754926
0.9833880625845084,1646,0.2709999084472656,1668522496.0259259
0.984277950310559,1696,0.34200239181518555,1668522496.3679283
0.9843003412969283,1746,0.31099724769592285,1668522496.6789255
0.9851038808310466,1796,0.26200079917907715,1668522496.9409263
0.985918266863614,1846,0.35699987411499023,1668522497.2979262
0.985550277117973,1896,0.2719991207122803,1668522497.5699253
0.9867727498756838,1946,0.1900010108947754,1668522497.7599263
0.9861055577768892,1996,0.5610001087188721,1668522498.3209264
0.9876431585292345,2046,0.3680002689361572,1668522498.6889267
0.9871768982229402,2096,0.33899903297424316,1668522499.0279257
0.9873147960219201,2146,0.6050035953521729,1668522499.6329293
0.9903100775193798,2196,0.2919955253601074,1668522499.9249249
0.9903629280295263,2246,0.2610015869140625,1668522500.1859264
0.9891797197032152,2296,0.24399924278259277,1668522500.4299257
0.9899523513569505,2346,0.21600055694580078,1668522500.6459262
0.9902124114952103,2396,0.32899999618530273,1668522500.9749262
0.9907891982415742,2446,0.3139991760253906,1668522501.2889254
0.9908459595959596,2496,0.32900285720825195,1668522501.6179283
0.9904802200126931,2546,0.5239973068237305,1668522502.1419256
0.9904296044236495,2596,0.7980008125305176,1668522502.9399264
0.9903784477228993,2646,0.7689998149871826,1668522503.7089262
0.9908641444539983,2696,0.7940027713775635,1668522504.502929
0.9909228441754917,2746,0.8599967956542969,1668522505.3629258
0.991199478487614,2796,0.2720036506652832,1668522505.6349294
0.9912606510814944,2846,0.42899632453918457,1668522506.0639257
0.991981546572935,2896,0.6699998378753662,1668522506.7339256
0.9918268168765186,2946,0.41299986839294434,1668522507.1469254
0.9915593069746779,2996,0.30700039863586426,1668522507.4539258
0.9914004914004914,3046,0.6600000858306885,1668522508.113926
0.991576819407008,3096,0.6970009803771973,1668522508.810927
0.9916421956177999,3146,0.7139983177185059,1668522509.5249252
0.9911413969335605,3196,0.7150003910064697,1668522510.2399256
0.9907470870459218,3246,0.49699974060058594,1668522510.7369254
0.9908088235294118,3296,0.47500038146972656,1668522511.2119257
0.9916801479084816,3346,0.630002498626709,1668522511.8419282
0.9920976176641487,3396,0.5659999847412109,1668522512.4079282
0.9918166939443536,3446,1.74299955368042,1668522514.1509278
0.9912982126058325,3496,0.35199856758117676,1668522514.5029263
